taxon_name,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
Hornungia,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hornungia,Hornungia,Hornungia
Poaceae (large),Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poaceae,Poaceae,Poaceae
Alnus viridis-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus,Alnus
Anthriscus sylvestris,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus sylvestris,Anthriscus sylvestris
Calluna vulgaris-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Calluna,Calluna,Calluna
Centaurea montana/Cyanus triumfettii,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea,Centaurea
Cerastium fontanum-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,Cerastium,Cerastium
Cornus sanguinea-type,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus,Cornus
Falcaria vulgaris-type,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Falcaria,Falcaria,Falcaria
Fraxinus excelsior-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Herniaria glabra-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,Herniaria,Herniaria
Ilex aquifolium-type,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex,Ilex
Laurus,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Laurus,Laurus,Laurus
Ligusticum mutellina,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Mutellina,Mutellina adonidifolia,Mutellina adonidifolia
Linum austriacum-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum,Linum
Morus alba,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus alba,Morus alba
Pentaglottis sempervirens,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Pentaglottis,Pentaglottis sempervirens,Pentaglottis sempervirens
Pinus sylvestris-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Sambucus racemosa,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,Sambucus racemosa,Sambucus racemosa
Saxifraga granulata,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga granulata,Saxifraga granulata
Sorbus aucuparia-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus,Sorbus
Persicaria lapathifolia-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria,Persicaria
Berberis vulgaris,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis vulgaris,Berberis vulgaris
Betula cf. B. nana,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Corydalis,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis,Corydalis,Corydalis
Cyperus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus,Cyperus
Empetrum cf. E. nigrum,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Empetrum,Empetrum,Empetrum
Gypsophila fastigiata-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Gypsophila,Gypsophila,Gypsophila
Populus balsamifera-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Populus tremula-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Silene undiff.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,Silene,Silene
Urtica cf. U. dioica,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,Urtica,Urtica
Fallopia convolvulus/F. dumetorum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fallopia,Fallopia,Fallopia
Polygonatum verticillatum,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Polygonatum,Polygonatum verticillatum,Polygonatum verticillatum
Primula farinosa-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,Primula,Primula
Sambucus cf. S. nigra,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,Sambucus,Sambucus
Staphylea,Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Staphyleaceae,Staphylea,Staphylea,Staphylea
Syringa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Syringa,Syringa,Syringa
Centaurea montana-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea,Centaurea
Anthyllis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,Anthyllis,Anthyllis
Arnica montana,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arnica,Arnica montana,Arnica montana
Astragalus alpinus-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus,Astragalus
Bellis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis,Bellis
Cerastium arvense-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,Cerastium,Cerastium
Convallaria majalis,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Convallaria,Convallaria majalis,Convallaria majalis
Cytisus scoparius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,Cytisus scoparius,Cytisus scoparius
Daucus carota,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus carota,Daucus carota
Dianthus superbus-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus,Dianthus
Erigeron,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron,Erigeron
Eucalyptus,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus,Eucalyptus
Falcaria vulgaris,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Falcaria,Falcaria vulgaris,Falcaria vulgaris
Homogyne,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Homogyne,Homogyne,Homogyne
Lonicera xylosteum-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera,Lonicera
Medicago falcata-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago,Medicago
Mercurialis annua,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,Mercurialis annua,Mercurialis annua
Minuartia rubra-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Minuartia,Minuartia,Minuartia
Onosma,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Onosma,Onosma,Onosma
Primula hirsuta-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,Primula,Primula
Rosa,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa,Rosa
Rumex alpinus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex alpinus,Rumex alpinus
Senecio,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio,Senecio
Solidago,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,Solidago,Solidago
Tussilago farfara,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,Tussilago farfara,Tussilago farfara
Valeriana tripteris-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valeriana,Valeriana,Valeriana
Ranunculus lingua-type,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus,Ranunculus
Arbutus,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Arbutus,Arbutus,Arbutus
Arceuthobium oxycedri,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Arceuthobium,Arceuthobium oxycedri,Arceuthobium oxycedri
Asparagus acutifolius,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,Asparagus acutifolius,Asparagus acutifolius
Asphodeline,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodeline,Asphodeline,Asphodeline
Asphodelus albus-type,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,Asphodelus,Asphodelus
Buxus sempervirens,Plantae,Tracheophyta,Magnoliopsida,Buxales,Buxaceae,Buxus,Buxus sempervirens,Buxus sempervirens
Calligonum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Calligonum,Calligonum,Calligonum
Carlina,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,Carlina,Carlina
Carthamus,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carthamus,Carthamus,Carthamus
Celtis australis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,Celtis australis,Celtis australis
Centaurium,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium,Centaurium
Cerinthe,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Cerinthe,Cerinthe,Cerinthe
Cistaceae,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistaceae,Cistaceae,Cistaceae
Cistus monspeliensis,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus monspeliensis,Cistus monspeliensis
Cistus salviifolius,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus salviifolius,Cistus salviifolius
Epipactis palustris-type,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epipactis,Epipactis,Epipactis
Ficus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus,Ficus
Helleborus foetidus,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Helleborus,Helleborus foetidus,Helleborus foetidus
Linum usitatissimum-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum,Linum
Lycopsis arvensis,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Lycopsis,Lycopsis arvensis,Lycopsis arvensis
Lygeum spartum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lygeum,Lygeum spartum,Lygeum spartum
Myrtus communis,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrtus,Myrtus communis,Myrtus communis
Nerium oleander,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Nerium,Nerium oleander,Nerium oleander
Pinus halepensis-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Quercus cerris/Q. suber,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Quercus pubescens-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Theligonum cynocrambe,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Theligonum,Theligonum cynocrambe,Theligonum cynocrambe
Thymelaeaceae,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaeaceae,Thymelaeaceae,Thymelaeaceae
Viburnum tinus,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum tinus,Viburnum tinus
Carpinus orientalis,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Carpinus,Carpinus orientalis,Carpinus orientalis
Jurinea,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jurinea,Jurinea,Jurinea
Quercus cerris,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus cerris,Quercus cerris
Anemone sect. Hepatica,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Hepatica,Hepatica,Hepatica
Mercurialis perennis-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,Mercurialis,Mercurialis
Orlaya grandiflora,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Orlaya,Orlaya grandiflora,Orlaya grandiflora
Torilis arvensis,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Torilis,Torilis arvensis,Torilis arvensis
Alnus incana,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus incana,Alnus incana
Asarum europaeum,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,Asarum europaeum,Asarum europaeum
Betula pendula,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pendula,Betula pendula
Betula pubescens,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,Betula pubescens
Cichorium,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,Cichorium,Cichorium
Illecebrum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Illecebrum,Illecebrum,Illecebrum
Oxalidaceae,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalidaceae,Oxalidaceae,Oxalidaceae
Plantaginaceae,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Plantaginaceae,Plantaginaceae
Polygalaceae,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygalaceae,Polygalaceae,Polygalaceae
Santalaceae,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Santalaceae,Santalaceae,Santalaceae
Violaceae,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Violaceae,Violaceae,Violaceae
Iridaceae,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iridaceae,Iridaceae,Iridaceae
Pinus peuce,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus peuce,Pinus peuce
Quercus cerris-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Plantago media/P. montana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago,Plantago
Pistacia lentiscus,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Pistacia lentiscus,Pistacia lentiscus
Saxifraga paniculata-type,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,Saxifraga
Sempervivum,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sempervivum,Sempervivum,Sempervivum
Streptopus amplexifolius,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,Streptopus amplexifolius,Streptopus amplexifolius
Vincetoxicum,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vincetoxicum,Vincetoxicum,Vincetoxicum
Xeranthemum,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xeranthemum,Xeranthemum,Xeranthemum
Petasites,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,Petasites,Petasites
Myosotis arvensis-type,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,Myosotis,Myosotis
Lotus corniculatus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus corniculatus,Lotus corniculatus
Persicaria lapathifolia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria lapathifolia,Persicaria lapathifolia
Poterium,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,Poterium,Poterium
Quercus (deciduous),Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Rumex aquaticus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex aquaticus,Rumex aquaticus
Gentianaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianaceae,Gentianaceae,Gentianaceae
Sambucus ebulus,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,Sambucus ebulus,Sambucus ebulus
Tilia undiff.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia,Tilia
Arctostaphylos uva-ursi-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos,Arctostaphylos
Betula pubescens-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Carya,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya,Carya,Carya
Chamaenerion,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chamaenerion,Chamaenerion,Chamaenerion
Cryptomeria,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Cryptomeria,Cryptomeria,Cryptomeria
Liquidambar,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,Liquidambar,Liquidambar
Nyssa,Plantae,Tracheophyta,Magnoliopsida,Cornales,Nyssaceae,Nyssa,Nyssa,Nyssa
Rumex cf. R. alpinus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex,Rumex
Saxifraga undiff.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,Saxifraga
Sciadopitys,Plantae,Tracheophyta,Pinopsida,Pinales,Sciadopityaceae,Sciadopitys,Sciadopitys,Sciadopitys
Sequoia,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Sequoia,Sequoia,Sequoia
Sorbus aria-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus,Sorbus
Symplocos,Plantae,Tracheophyta,Magnoliopsida,Ericales,Symplocaceae,Symplocos,Symplocos,Symplocos
Tsuga diversifolia-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga,Tsuga
Buphthalmum,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Buphthalmum,Buphthalmum,Buphthalmum
Geum montanum-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,Geum,Geum
Holosteum umbellatum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Holosteum,Holosteum umbellatum,Holosteum umbellatum
Ligusticum mutellinoides-type,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum,Ligusticum
Minuartia verna-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Minuartia,Minuartia,Minuartia
Myricaria germanica,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Myricaria,Myricaria germanica,Myricaria germanica
Turgenia latifolia,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Turgenia,Turgenia latifolia,Turgenia latifolia
Centaurea undiff.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea,Centaurea
Knautia arvensis-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Knautia,Knautia,Knautia
Scleranthus annuus-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus,Scleranthus
Sorbus torminalis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Torminalis,Torminalis glaberrima,Torminalis glaberrima
Sorbus torminalis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Torminalis,Torminalis glaberrima,Torminalis glaberrima
Sorbus torminalis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Torminalis,Torminalis glaberrima,Torminalis glaberrima
Sorbus torminalis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Torminalis,Torminalis glaberrima,Torminalis glaberrima
Angelica sylvestris,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Angelica,Angelica sylvestris,Angelica sylvestris
Athamanta cretensis,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Athamanta,Athamanta cretensis,Athamanta cretensis
Lonicera alpigena,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera alpigena,Lonicera alpigena
Coriaria,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Coriariaceae,Coriaria,Coriaria,Coriaria
Cyperus capitatus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus capitatus,Cyperus capitatus
Gentiana verna,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,Gentiana verna,Gentiana verna
Olea europaea,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Olea,Olea europaea,Olea europaea
Ranunculus lanuginosus,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus lanuginosus,Ranunculus lanuginosus
Stellaria holostea-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria,Stellaria
Celtis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,Celtis,Celtis
Centaurea solstitialis-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea,Centaurea
Cistus albidus-type,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus,Cistus
Fraxinus angustifolia-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Marrubium,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,Marrubium,Marrubium
Myrtus,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrtus,Myrtus,Myrtus
Plantago lagopus-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago,Plantago
Quercus (deciduous-type),Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Quercus (evergreen-type),Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Crepis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis,Crepis
Hypericum elodes,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum elodes,Hypericum elodes
Rumex hydrolapathum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex hydrolapathum,Rumex hydrolapathum
Verbena,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena,Verbena
Armeria maritima,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Armeria,Armeria maritima,Armeria maritima
Atropa belladonna,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Atropa,Atropa belladonna,Atropa belladonna
Borago,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Borago,Borago,Borago
Lamium,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,Lamium,Lamium
Limonium,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Limonium,Limonium,Limonium
Resedaceae,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Resedaceae,Resedaceae,Resedaceae
Spartium,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Spartium,Spartium,Spartium
Viola tricolor,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,Viola tricolor,Viola tricolor
Calystegia sepium-type,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,Calystegia,Calystegia
Dioscorea,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea,Dioscorea
Plantago pro parte,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago,Plantago
Ammi,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ammi,Ammi,Ammi
Atriplex,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex,Atriplex
Calendula,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calendula,Calendula,Calendula
Draba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,Draba,Draba
Rosaceae (type A),Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Rosaceae (type B),Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Androsace alpina-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,Androsace
