taxon_name,Pollen_type
cf. Falcaria,Apiaceae
cf. Levisticum,Apiaceae
cf. Smyrniopsis,Apiaceae
cf. Heracleum sphondylium,Apiaceae
Umbelliferae 3,Apiaceae
Apiaceae undifferentiated,Apiaceae
cf. Anthriscus caucalis,Apiaceae
cf. Daucus carota,Apiaceae
Apiaceae cf. Berula erecta,Apiaceae
Daucaceae,Apiaceae
Aethusa-type,Apiaceae
Umbelliferae/Apiaceae,Apiaceae
cf. Peucedanum,Apiaceae
Apiaceae indeterminata,Apiaceae
Apiaceae apioide-type,Apiaceae
cf. Meum,Apiaceae
Anisosciadium,Anisosciadium
Bifora radians-type,Bifora radians-type
Angelica palustris,Angelica palustris
Laserpitium latifolium,Laserpitium latifolium-type
Laserpitium prutenicum,Laserpitium prutenicum
Trinia,Trinia glauca
Ammi majus,Ammi majus
Turgenia,Turgenia latifolia
Myrrhis odorata,Myrrhis odorata
Torilis nodosa-type,Torilis nodosa
Levisticum officinale-type,Levisticum officinale
Levisticum officinale,Levisticum officinale
Cachrys-type,Cachrys-type
Scandix,Scandix pecten-veneris/Caucalis platycarpos
Scandix pecten-veneris-type,Scandix pecten-veneris/Caucalis platycarpos
Scandix pecten-veneris/Caucalis platycarpos,Scandix pecten-veneris/Caucalis platycarpos
Petroselinum segetum-type,Petroselinum segetum-type
Caesalpinia-type,Caesalpinia-type
Hagenia abyssinica,Hagenia abyssinica
Anchusa arvensis,Anchusa arvensis-type
Anchusa arvensis-type,Anchusa arvensis-type
Moltkiopsis-type,Moltkiopsis-type
Diospyrus,Diospyrus
Eucommia,Eucommia
cf. Cornus suecica,Cornus
Cornus mas/C. sanguinea,Cornus
Cornus-type,Cornus
Cornus undifferentiated,Cornus
Cornus cf. C. sanguinea,Cornus
Cornus subgen. Kraniopsis,Cornus sanguinea-type
Elatine,Elatine
Elatine-type,Elatine
Medicago sativa ssp. falcata,Medicago sativa-type
Mercurialis undifferentiated,Mercurialis
Mercurialis cf. M. perennis,Mercurialis
Mercurialis cf. annua,Mercurialis
Mercurialis cf. ovata,Mercurialis perennis-type
Punica,Punica granatum
Orthilia cf. O. secunda,Orthilia
Capparis spinosa,Capparis
Capparis,Capparis
Soldanella pusilla,Soldanella
Capparaceae,Capparaceae
Datisca,Datisca cannabina
cf. Linum catharticum-type,Linum
Linum undifferentiated,Linum
Linum sp.,Linum
Linum maritimum-type,Linum catharticum-type
Linum flavum,Linum flavum
Linum tenuifolium-type,Linum tenuifolium
Linum tenuifolium,Linum tenuifolium
Linum cf. L. perenne ssp. anglicum,NA
Linum perenne ssp. anglicum,Linum perenne ssp. anglicum
Linum mucronatum-type,Linum mucronatum-type
Linum perenne,Linum austriacum-type
Linum cf. hirsutum/L. viscosum,Linum austriacum-type
Linum austriacum,Linum austriacum-type
Linum usitatissimum/L. bienne,Linum usitatissimum/L. bienne
Viscum album-type,Viscum
Viscum album s.l.,Viscum
Geranium striate-type,Erodium
Geranium reticulate-type,Geranium
Geranium pratense-group,Geranium pratense-type
Geranium sanguineum,Geranium pratense-type
Geranium phaeum-type,Geranium phaeum-type
Geranium robertianum-type,Geranium robertianum-type
Geranium robertianum/G. rotundifolium,Geranium robertianum-type
Linaceae indeterminata,Linaceae
Carpobrotus,Carpobrotus
Ambrosia/Xanthium,Ambrosia/Xanthium
cf. Centaurea cyanus,Centaurea
cf. Centaurea scabiosa-type,Centaurea
Centaurea undifferentiated,Centaurea
Centaurea jacea/C. scabiosa,Centaurea
Centaurea jacea/C. scabiosa-type,Centaurea
Centaurea rhenana-type,Centaurea nigra-type
Centaurea rhenana,Centaurea nigra-type
Centaurea cf. C. kotschyana,Centaurea nigra-type
Centaurea debeauxii subsp. thuillieri,Centaurea nigra-type
Acroptilon,Centaurea nigra-type
Centaurea sphaerocephala,Centaurea nigra-type
Centaurea dealbata-type,Centaurea nigra-type
Rhaponticum scariosum,Centaurea nigra-type
Centaurea jacea/C. stoebe,Centaurea nigra-type
Centaurea nigra-type s.l.,Centaurea nigra-type
Centaurea nemecii-type,Centaurea nemecii-type
Compositae subfam. Asteroideae,Compositae subfam. Asteroideae
Compositae subfam. Asteroideae undifferentiated,Compositae subfam. Asteroideae
Centaurea/Serratula,Compositae subfam. Asteroideae
Achillea/Aster,Compositae subfam. Asteroideae
Achillea/Aster-type,Compositae subfam. Asteroideae
Asteraceae Tubuliflorae,Compositae subfam. Asteroideae
Asteroideae p.p.,Compositae subfam. Asteroideae
Tubuliflorae,Compositae subfam. Asteroideae
Asteraceae asteroideae undifforma,Compositae subfam. Asteroideae
Compositae subfam. Asteroideae indeterminata,Compositae subfam. Asteroideae
Asteraceae-type,Compositae subfam. Asteroideae
Aster/Anthemis-type,Compositae subfam. Asteroideae
Tubuliflorae proliferum,Compositae subfam. Asteroideae
Atractylis cancellata,Atractylis cancellata
Atractylis,Atractylis
Tanacetum-type,Matricaria-type
Chrysanthemum,Matricaria-type
Anthemis (small)-type,Matricaria-type
Leucanthemum vulgare-type,Matricaria-type
Chrysanthemum alpinum,Matricaria-type
Achillea moschata,Matricaria-type
Achillea/Matricaria,Matricaria-type
Solidago virgaurea,Aster-type
Aster bellidiastrum,Aster-type
Eupatorium cannabis-type,Aster-type
Bidens sl.,Bidens-type
Senecio cf. S. congestus,Senecio-type
Adenostyles-type,Senecio-type
Bellis/Senecio,Senecio-type
Antennaria,Antennaria-type
Evax,Gnaphalium-type
Pseudognaphalium luteo-alba-type,Gnaphalium-type
Gnaphalium supinum,Gnaphalium-type
Doronicum-type,Doronicum
Doronicum,Doronicum
Dipsacaceae,Dipsacaceae
Knautia/Succisa,Dipsacaceae
Dipsacaceae undifferentiated,Dipsacaceae
Dipsaceae indeterminata,Dipsacaceae
Pterocephalus-type,Dipsacus-type
Dipsacus fullonum,Dipsacus fullonum-type
Scabiosa undifferentiated,Scabiosa
Scabiosa rotata-type,Scabiosa columbaria-type
Scabiosa rotata,Scabiosa columbaria-type
Scabiosa canescens-type,Scabiosa columbaria-type
Scabiosa palestina,Scabiosa columbaria-type
Scabiosa pratensis-type,Scabiosa columbaria-type
Scabiosa atropurpurea-type,Scabiosa columbaria-type
Scabiosa olivieri,Scabiosa olivieri
Succisella-type,Succisa-type
Succisella,Succisa-type
Scabiosa argentea,Scabiosa argentea
Scabiosa grandifolia,Scabiosa graminifolia
Scabiosa graminifolia,Scabiosa graminifolia
Lonicera undifferentiated,Lonicera
Lonicera nigra-type,Lonicera nigra
Lonicera coerulea,Lonicera coerulea
Lonicera implexa,Lonicera periclymenum-type
Valeriana undifferentiated,Valeriana
Valeriana cf. V. officinalis ssp. sambucifolia,Valeriana
Valeriana cf. V. dioica,Valeriana
Valeriana cf. V. officinalis,Valeriana
Valeriana sp.,Valeriana
Valeriana officinalis subsp. sambucifolia,Valeriana officinalis-type
Valeriana sambucifolia-type,Valeriana officinalis-type
Valeriana sambucifolia,Valeriana officinalis-type
Valeriana montana-type,Valeriana montana-type
Valeriana saxatilis-type,Valeriana saxatilis-type
Valerianaceae,Valerianaceae
Valeriana/Valerianella,Valerianaceae
Caprifoliaceae undifferentiated,Caprifoliaceae
Aizoaceae,Aizoaceae
Compositae undifferentiated,Asteraceae
Compositae,Asteraceae
Asteraceae undifferentiated,Asteraceae
Compositae indeterminata,Asteraceae
Compositae p.p.,Asteraceae
Asteraceae p.p.,Asteraceae
Centaurea alpina-type,Centaurea alpina-type
Cirsium helenioides,Cirsium
Cirsium cf. vulgare,Cirsium
Cirsium cf. oleraceum,Cirsium
Cirsium cf. palustre,Cirsium
Cirsium cf. arvense,Cirsium
Cirsium acaule,Cirsium
Cirsium spinosissimum,Cirsium
Echinops ritro,Echinops
Arctium cf. A. minus,Arctium
Arctium lappa,Arctium
Saussurea alpina,Saussurea alpina
Chardinia/Onopordon,Chardinia/Onopordon
Chardinia,Chardinia/Onopordon
Onopordum acanthium,Chardinia/Onopordon
Onopordum,Chardinia/Onopordon
Silybum-type,Carduus-type
Cousinia-type,Cousinia
Cnicus,Cnicus
Crupina,Crupina
Carlina acaulis,Carlina acaulis
Carduncellus-type,Carduncellus-type
Centaurea cf. Xeranthemum,Cynareae
Carduaceae,Cynareae
Cardueae undifferentiated,Cynareae
Carduus/Cirsium,Cynareae
Cynareae,Cynareae
Cardueae-type,Cynareae
Acer cf. A. campestre,Acer campestre-type
Acer pseudoplatanus,Acer campestre-type
Aceraceae,Acer campestre-type
Acer undifferentiated,Acer campestre-type
cf. Saxifraga oppositifolia,Saxifraga
Saxifraga cf. S. stellaris,Saxifraga
Saxifraga undifferentiated,Saxifraga
Saxifraga cf. S. rivularis,Saxifraga
Saxifraga cf. S. hypnoides,Saxifraga
Saxifraga sp.,Saxifraga
Saxifraga oppositifolia/S. aizoides,Saxifraga oppositifolia-type
Saxifraga caesia,Saxifraga oppositifolia-type
Saxifraga oppositifolia-group,Saxifraga oppositifolia-type
Saxifraga adscendens,Saxifraga adscendens
Saxifraga cuneifolia-type,Saxifraga hirsuta-type
Saxifragaceae undifferentiated,Saxifragaceae
Cistaceae undifferentiated,Cistaceae
Cistus/Helianthemum,Cistus/Helianthemum
Helianthemum/Cistus-type,Helianthemum/Cistus-type
Cicendia-type,Blackstonia-type
Blackstonia perfoliata,Blackstonia perfoliata
Centaurium maritimum,Centaurium
Gentiana cf. G. pneumonanthe,Gentiana
Gentiana undifferentiated,Gentiana
Gentiana sp.,Gentiana
Gentiana lutea-type,Gentiana pneumonanthe-type
Gentiana lutea/Pneumonanthe,Gentiana lutea/G. pneumonanthe
Gentiana purpurea,Gentiana purpurea
Gentiana cruciata-type,Gentiana cruciata
Gentiana cruciata,Gentiana cruciata
Gentianaceae undifferentiated,Gentianaceae
Gentiana/Gentianella,Gentianaceae
Gentianaceae indeterminata,Gentianaceae
cf. Gentianella campestris,Gentianaceae
cf. Swertia,Gentianaceae
Swertia-type,Swertia perennis
Helianthemum undifferentiated,Helianthemum
Helianthemum p.p.,Helianthemum
Helianthemum oelandicum ssp. alpestre,Helianthemum oelandicum-type
Helianthemum cf. H. oelandicum,Helianthemum oelandicum-type
Helianthemum oelandicum subsp. alpestre-type,Helianthemum oelandicum-type
Helianthemum canum/H. alpestre,Helianthemum oelandicum-type
Helianthemum oelandicum,Helianthemum oelandicum-type
Helianthemum alpestre-type,Helianthemum oelandicum-type
Helianthemum alpestre,Helianthemum oelandicum-type
Helianthemum alpinum,Helianthemum oelandicum-type
Helianthemum nummularium,Helianthemum nummularium-type
Helianthemum cf. H. nummularium,Helianthemum nummularium-type
Helianthemum nummularium-group,Helianthemum nummularium-type
Rhus coriaria,Rhus coriaria-type
Cotinus,Cotinus coggygria
Rhus/Cotinus,Rhus/Cotinus
Rhus-type,Rhus/Cotinus
Halimium,Halimium
Halimium halimifolium,Halimium halimifolium-type
Halimium lasianthum-type,Halimium lasianthum-type
Tuberaria lignosa,Tuberaria lignosa
Coronilla emerus,Coronilla-type
Hippocrepis comosa,Coronilla-type
Coronilla varia-type,Coronilla-type
Securigera varia,Coronilla varia
Coronilla varia,Coronilla varia
Crassulaceae undifferentiated,Crassulaceae
Sedum cf. S. villosum/S. anglicum,Sedum-type
Sedum anglicum,Sedum-type
Rhodiola rosea,Sedum-type
Sedum acre-type,Sedum-type
Sedum/Sempervivum,Sedum-type
Sedum album-type,Sedum-type
Lomatogonium,Lomatogonium
Sieversia-type,Geum-type
Sibbaldia procumbens,Sibbaldia procumbens
Rosaceae (operculate),Rosaceae (operculate)
Potentilla palustris,Potentilla palustris
Potentilla comarum,Potentilla palustris
Comarum palustre,Potentilla palustris
Comarum,Potentilla palustris
cf. Potentilla bifurca subgen. Comarum,Potentilla-type
cf. Potentilla palustris,Potentilla-type
Potentilla undifferentiated,Potentilla-type
Potentilla subgen. Comarum,Potentilla-type
Potentilla subgen. Comarum-type,Potentilla-type
Potentilla grandiflora,Potentilla-type
Potentilla aurea,Potentilla-type
Rosaceae/Potentilla,Potentilla-type
Potentilla indeterminata,Potentilla-type
Potentilla micrantha-type,Potentilla-type
Potentilla/Comarum-type,Potentilla-type
Potentilla/Fragaria,Potentilla-type
Rosa canina-type,Rosa
Lycium-type,Lycium
Rosaceae (non-operculate),Rosaceae (non-operculate)
cf. Prunus-type,Rosaceae (non-operculate)
cf. Rosa,Rosaceae (non-operculate)
cf. Dryas octopetala,Rosaceae (non-operculate)
cf. Malus,Rosaceae (non-operculate)
cf. Rubus idaeus,Rosaceae (non-operculate)
cf. Rubus,Rosaceae (non-operculate)
Pyrus/Sorbus,Rosaceae (non-operculate)
Rosaceae subgen. Amygdalus,Rosaceae (non-operculate)
Crataegus/Sorbus,Rosaceae (non-operculate)
Rosaceae subfam. Maloideae,Rosaceae (non-operculate)
Rosaceae trees,Rosaceae (non-operculate)
Rosaceae tree,Rosaceae (non-operculate)
Sorbus-group,Rosaceae (non-operculate)
Crataegus monogyna-type,Crataegus
Mespilus germanica,Mespilus germanica
Mespilus-type,Mespilus germanica
Malus/Mespilus,Prunus-type
Prunus dulcis-type,Prunus-type
Prunus spinosa-type,Prunus-type
Prunus avium,Prunus-type
Prunus cf. P. avium,Prunus-type
Laurocerasus,Prunus-type
Amygdalus-type,Prunus-type
Pirus-type,Prunus-type
Malus sp.,Prunus-type
Rosaceae-type/Prunus,Prunus-type
Rubus undifferentiated,Rubus
Rubus ulmifolius-type,Rubus
Rubus cf. arcticus,Rubus
Rubus idaeus,Rubus
Rubus arcticus-type,Rubus arcticus
Cotoneaster-type,Cotoneaster
Sorbus cf. S. rupicola,Sorbus-type
Sorbus undifferentiated,Sorbus-type
Menyanthes trifoliata,Menyanthes trifoliata
Menyanthes-type,Menyanthes trifoliata
Menyanthes trifoliata-type,Menyanthes trifoliata
Menyanthes,Menyanthes trifoliata
Nephrophyllidium,Nephrophyllidium
Rosaceae undifferentiated,Rosaceae
Rosa/Prunus,Rosaceae
Rosaceae p.p.,Rosaceae
Rosaceae indeterminata,Rosaceae
Rosaceae reticulate-type,Rosaceae
Rosaceae-type,Rosaceae
Rosaceae sp.,Rosaceae
Agrimonia/Aremonia,Agrimonia/Aremonia
Agrimonia cf. A. eupatoria,Agrimonia/Aremonia
Agrimonia eupatoria,Agrimonia/Aremonia
Aremonia-type,Agrimonia/Aremonia
Datura,Datura
Atropa,Atropa
Atropa bella-donna,Atropa
Aruncus/Spiraea,Aruncus/Spiraea
Withania,Withania
Menyanthaceae,Menyanthaceae
Fraxinus undifferentiated,Fraxinus
Fraxinus angustifolia subsp. oxycarpa-type,Fraxinus angustifolia
Fraxinus angustifolia subsp. oxycarpa,Fraxinus angustifolia
Fraxinus angustifolia var. oxycarpa,Fraxinus angustifolia
Fraxinus xanthoxyloides-type,Fraxinus xanthoxyloides-type
Glaucium flavum-type,Glaucium flavum-type
Glaucium corniculatum,Glaucium corniculatum
Marrubium-type,Marrubium
Oleaceae undifferentiated,Oleaceae
Fraxinus/Phillyrea,Oleaceae
Hedysarum humile-type,Hedysarum
Fabaceae/Onobrychis-type,Onobrychis-type
Phillyrea media,Phillyrea
Phillyrea angustifolia,Phillyrea
Armeria maritima-type,Armeria-type
Acantholimon,Armeria-type
Statice spicata-type,Armeria-type
Statice spicata,Armeria-type
Armeria maritima subsp. maritima,Armeria-type
Armeria alliacea,Armeria-type
Goniolimon,Armeria-type
Limonium vulgare,Armeria-type
Armeria/Limonium-type,Armeria-type
Limonium vulgare-type,Armeria-type
Statice,Armeria-type
Statice limonium,Armeria-type
Salix reticulata,Salix
Salix undifferentiated,Salix
Salix helvetica-type,Salix
Salix retusa-type,Salix
Salix pentandra,Salix
cf. Salix polaris,Salix
Saxifraga nivalis,Saxifraga stellaris-type
Saxifraga nivalis-type,Saxifraga stellaris-type
Saxifraga stellaris,Saxifraga stellaris-type
Saxifraga stellaris-type,Saxifraga stellaris-type
Saxifraga hieraciifolia,Saxifraga hieraciifolia
Vitex,Vitex agnus-castus
Helleborus undifferentiated,Helleborus
Olea europaea-type,Olea europaea
Hottonia palustris,Hottonia palustris
Hottonia-type,Hottonia palustris
Hottonia palustris-type,Hottonia palustris
Syringa-type,Ligustrum-type
Reseda lutea-type,Reseda
Reseda media-type,Reseda
Reseda luteola,Reseda
Reseda luteola-type,Reseda
Sesamoides canescens-type,Sesamoides canescens-type
Bongardia-type,Bongardia
Fontanesia philliraeoides,Fontanesia philliraeoides
Reaumuria,Reaumuria
Parrotia,Parrotia
Cymbaria daurica,Cymbaria daurica
Labiatae,Lamiaceae
Labiatae undifferentiated,Lamiaceae
Labiatae cf. Marrubium,Lamiaceae
Labiatae (3),Lamiaceae
Lamiaceae undifferentiated,Lamiaceae
Lamiaceae p.p.,Lamiaceae
Labiatae (tricolpate),Lamiaceae
Cruciferae,Brassicaceae
Sisymbrium goesingense,Brassicaceae
Cruciferae-type,Brassicaceae
Cruciferae undifferentiated,Brassicaceae
Malcolmia,Brassicaceae
Lepidium,Brassicaceae
Descurainia,Brassicaceae
Arabidopsis-type,Brassicaceae
Alyssoides-type,Brassicaceae
Arabidopsis,Brassicaceae
Rorippa amphibia,Brassicaceae
Sisymbrium,Brassicaceae
Brassicaceae undifferentiated,Brassicaceae
Alliaria-type,Brassicaceae
Alyssum-type,Brassicaceae
Bunias-type,Brassicaceae
Rorippa sylvestris-type,Brassicaceae
Crambe-type,Brassicaceae
Brassicaceae: clumps,Brassicaceae
Cardamine hirsuta-type,Brassicaceae
Leontice,Leontice
Leontice-type,Leontice
Fagonia,Fagonia
Fagonia-type,Fagonia
Epimedium,Epimedium
Peristrophe,Peristrophe
Peristrophe cf. P. bicalyculata,Peristrophe
Stachys/Lamium,Galeopsis-type
Labiatae cf. Scutellaria,Galeopsis-type
Stachys glutinosa-type,Galeopsis-type
Lamium hybridum-type,Galeopsis-type
Phlomis-type,Phlomis
Phlomis cf. fruticosa,Phlomis
Ajuga-type,Scutellaria-type
Ballota nigra-type,Ballota-type
Ballota-group,Ballota-type
Galeopsis-Ballota-group,Galeopsis/Ballota-type
Galeopsis/Ballota-type,Galeopsis/Ballota-type
Astragalus penduliflorus,Astragalus-type
Astragalus undifferentiated,Astragalus-type
cf. Astragalus danicus,Astragalus-type
Leguminosae cf. Astragalus,Astragalus-type
Astragalus danicus-type,Astragalus-type
Astragalus oxytropis-type,Astragalus-type
Astragalus lusitanicus-type,Astragalus-type
Astragalus depressus,Astragalus-type
Astragalus excarpus,Astragalus-type
Ononis baetica-type,Ononis
Colutea,Colutea
Fumana laevipes-type/Cistus salvifolius,Fumana laevipes-type/Cistus salvifolius
Cistus undifferentiated,Cistus
Cistus-type undifferentiated,Cistus
Cistus cf. C. salvifolius,Cistus
Cistus indeterminata,Cistus
Cistus salvifolius,Cistus salvifolius
Cistus populifolius-type,Cistus ladanifer-type
Cistus ladanifer,Cistus ladanifer-type
Cistus populifolius,Cistus ladanifer-type
Cistus villosus-type,Cistus albidus-type
Cistus villosus,Cistus albidus-type
Cistus incanus-type,Cistus albidus-type
Cistus cf. monspeliensis,Cistus monspeliensis-type
Cistus psilosepalus,Cistus psilosepalus
Fagopyrum esculentum-type,Fagopyrum
Fagopyrum undifferentiated,Fagopyrum
Gentiana cf. G. verna,Gentiana
Gentiana vernalis-type,Gentianella campestris-type
Gentianella germanica-type,Gentianella campestris-type
Gentianella ramosa,Gentianella campestris-type
Gentianella amarella,Gentianella amarella
Gentianella tenella,Gentianella tenella
Gentianella amarella-type,Gentianella tenella-type
Gentianella cf. G. amarella,Gentianella tenella-type
Primulaceae undifferentiated,Primulaceae
Rhamnus subgen. Frangula,Frangula alnus
Rhamnus catharticus,Rhamnus-type
Rhamnus catharticus-type,Rhamnus-type
Rhamnus alpinus,Rhamnus-type
Rhamnus alaternus-type,Rhamnus-type
Rhamnus cathartica/R. alaternus-type,Rhamnus-type
Oxyria/Rumex subgen. Acetosa,Rumex acetosa-type
Rumex subgen. Acetosa,Rumex acetosa-type
Rumex subgen. Acetosa/R. subgen. Acetosella,Rumex acetosa-type
Rumex cf. R. acetosa,Rumex acetosa-type
Rumex acetosa-type/Oxyria,Rumex acetosa-type
Rumex subgen. Rumex,Rumex crispus-type
Rumex subgen. Rumex-type,Rumex crispus-type
Eurumex,Rumex crispus-type
Eu-Rumex-type,Rumex crispus-type
Rumex maritimus-type,Rumex crispus-type
Rumex sanguineus,Rumex crispus-type
Rumex eurumex-type,Rumex crispus-type
Rumex undifferentiated,Rumex/Oxyria
Rumex acetosa/R. scutatus-type,Rumex/Oxyria
Oxyria (type 1),Oxyria digyna
Oxyria (type 2),Oxyria digyna
Rumex triangulivalvis,Rumex triangulivalvis
Rumex alpestris,Rumex alpestris
Tilia undifferentiated,Tilia
Tilia cordata/platyphyllos,Tilia
Tilia indeterminata,Tilia
Tilia sp.,Tilia
Tilia x vulgaris,Tilia platyphyllos-type
Tilia tomentosa,Tilia cordata-type
Tilia platyphyllos subsp. cordifolia,Tilia platyphyllos-type
Trifolium montanum,Trifolium montanum
Trifolium undifferentiated,Trifolium-type
Fabaceae/Trifolium-type,Trifolium-type
Trifolium medium-type,Trifolium pratense-type
Trifolium cf. T. repens,Trifolium repens-type
Trifolium striatum,Trifolium repens-type
Trifolium pallescens,Trifolium repens-type
Trifolium hybridum-type,Trifolium repens-type
Trifolium alpestre-type,Trifolium alpestre-type
Trifolium spadiceum-type,Trifolium badium-type
Trifolium badium,Trifolium badium-type
Trifolium alpinum,Trifolium alpinum-type
Viburnum undifferentiated,Viburnum
cf. Viburnum opulus,Viburnum
Viburnum sp.,Viburnum
Vitis sylvestris/vinifera,Vitis
Echium/Onosma,Echium/Onosma
Onosma/Echium-type,Echium/Onosma
Atraphaxis-type,Atraphaxis
Bryonia-type,Bryonia
Bryonia dioica,Bryonia
Lysimachia cf. L. vulgaris,Lysimachia vulgaris-type
Lysimachia nummularia-type,Lysimachia vulgaris-type
Lysimachia terrestris/thyrsiflora,Lysimachia terrestris/thyrsiflora
Glaux maritima,Glaux maritima
Lysimachia/Anagallis,Anagallis-type
Lysimachia ephemerum,Lysimachia ephemerum
Trientalis-type,Trientalis europaea
Emex,Emex
Viburnum/Sambucus,Viburnum/Sambucus
Sambucus/Viburnum-type,Viburnum/Sambucus
Rumex kurdicus,Rumex kurdicus
Rheum officinalis,Rheum
Rheum ribes,Rheum
Rumex cyprius,Rumex cyprius-type
Peganum,Peganum
Caragana,Caragana
Caragana-type,Caragana
Ricinus,Ricinus communis
Fumana ericoides,Fumana ericoides
Fumana thymifolia,Fumana thymifolia
Galega-type,Galega-type
Calligonum comosum,Calligonum
Calligonum aphyllum,Calligonum
Pteropyrum,Calligonum-type
Calligonum/Pteropyrum,Calligonum-type
Calligonum-type,Calligonum-type
Pteropyrum-type,Calligonum-type
Leguminosae,Fabaceae
Leguminosae undifferentiated,Fabaceae
Papilionaceae,Fabaceae
Fabaceae undifferentiated,Fabaceae
Fabaceae p.p.,Fabaceae
Fabaceae indeterminata,Fabaceae
Alkanna-type,Alkanna-type
Cardiospermum,Cardiospermum
Cardiospermum cf. C. halicacabum,Cardiospermum
Araliaceae indeterminata,Araliaceae
Araliaceae undifferentiated,Araliaceae
Coris,Coris
Lathyrus japonicus ssp. maritimus,Lathyrus-type
Lathyrus palustris,Lathyrus-type
Lathyrus sativus,Lathyrus-type
Fabaceae/Lathyrus-type,Lathyrus-type
Lathyrus filiformis,Lathyrus-type
Lathyrus montanus-type,Lathyrus-type
Vicia cf. V. sepium,Vicia-type
Vicia cf. V. hirsuta,Vicia-type
Vicia tetrasperma,Vicia-type
Vicia-type s.s.,Vicia-type
Pisum,Pisum sativum
Lathyrus/Vicia,Lathyrus/Vicia-type
Viciaceae,Lathyrus/Vicia-type
Lathyrus/Vicia-type,Lathyrus/Vicia-type
Parthenocissus quinquefolia,Parthenocissus quinquefolia
Osyris alba,Osyris alba
Adoxa,Adoxa moschatellina
Cercis siliquastrum,Cercis siliquastrum
Chrysosplenium sp.,Chrysosplenium
Chrysosplenium alterniflorum,Chrysosplenium alterniflorum
Euphorbia dendroides,Euphorbia
Euphorbia exigua,Euphorbia
Euphorbiaceae indeterminata,Euphorbiaceae
Alhagi,Genista-type
Hypericum undifferentiated,Hypericum
Guttiferae,Hypericum
Hypericum perforatum/H. androsaemum-type,Hypericum
Hypericum tetrapterum,Hypericum perforatum-type
Hypericum perforatum-group,Hypericum perforatum-type
Hypericum pulchrum,Hypericum pulchrum
Hypericum androsaemum,Hypericum androsaemum
Hypericum assyrianum-type,Hypericum assyrianum-type
Hypericum coris-type,Hypericum coris-type
Lobeliaceae,Lobelia
Sambucus undifferentiated,Sambucus
Sambucus ebulus-type,Sambucus ebulus
Digitalis purpurea,Digitalis
Lobelia/Digitalis,Digitalis-type
Scrophularia canina-type,Scrophularia-type
Scrophularia aquatica,Scrophularia-type
Verbascum pulverulentum-type,Verbascum
Scrophulariaceae (colporate-reticulate),Scrophulariaceae (colporate-reticulate)
Scrophulariaceae undifferentiated,Scrophulariaceae (colporate-reticulate)
Antirrhinum/Linaria,Scrophulariaceae (colporate-reticulate)
Scrophularia/Verbascum/Digitalis,Scrophulariaceae (colporate-reticulate)
Scrophulariaceae pp.,Scrophulariaceae (colporate-reticulate)
Scrophulariaceae indeterminata,Scrophulariaceae (colporate-reticulate)
Chaenorhinum,Chaenorhinum minus
Chaenorhinum minus,Chaenorhinum minus
Samolus,Samolus valerandi
Samolus valerandi,Samolus valerandi
Calicotome,Genista-type
Cytisus sect. Sarothamnus,Genista-type
Cytisus scoparius-type,Genista-type
Ulex/Sarothamnus,Genista-type
Genista/Ulex,Genista-type
Sarothamnus grandiflorus,Genista-type
Sarothamnus scoparius,Genista-type
Genista/Cytisus-type,Genista-type
Ulex/Cytisus-type,Genista-type
Genista/Ulex-type,Genista-type
Calicotome villosa,Genista-type
Genistoideae-type,Genista-type
Retama-type,Retama-type
Laburnum-type,Laburnum-type
Robinia pseudacacia,Robinia pseudacacia
Genista-group,Genista-group
Gentianella detonsa,Gentianella detonsa
Impatiens-type,Impatiens
Impatiens parvifolia,Impatiens
Sherardia arvensis,Rubiaceae
Galium palustre,Rubiaceae
Rubia,Rubiaceae
Galium boreale,Rubiaceae
Galium verum,Rubiaceae
Galium aparine,Rubiaceae
Rubiaceae (6 colpae),Rubiaceae
Randia,Randia
Callipeltis microstegia-type,Callipeltis microstegia-type
Hippuris,Hippuris vulgaris
Hippuris vulgaris,Hippuris vulgaris
Satureja,Mentha-type
Satureja/Ziziphora,Mentha-type
Mentha longifolia,Mentha-type
Labiatae-type/Lycopus,Mentha-type
Mentha/Thymus-type,Mentha-type
Lycopus/Mentha longifolia,Mentha-type
Origanum/Thymus,Mentha-type
Nepeta,Prunella-type
Nepeta-type,Prunella-type
Prunella vulgaris,Prunella-type
Sideritis (4),Sideritis
Labiatae (6),Labiatae (6)
cf. Thymus,Labiatae (6)
Lavandula stoechas-type,Lavandula
Lavandula stoechas,Lavandula
Ocimum,Ocimum
Salvia officinalis-type,Salvia officinalis-type
Rosmarinus,Salvia officinalis-type
Rosmarinus-type,Salvia officinalis-type
Salvia pratensis-group,Salvia-type
Salvia verticillata,Salvia verticillata
Phacelia tanacetifolia-type,Phacelia
Boraginaceae cf. Cynoglossum,Boraginaceae
Boraginaceae undifferentiated,Boraginaceae
Anchusa officinalis,Anchusa/Pulmonaria
Anchusa azurea-type,Anchusa/Pulmonaria
Anchusa azurea,Anchusa/Pulmonaria
Symphytum cf. S. officinalis,Symphytum
Lappula,Lappula
Lithospermum arvense,Buglossoides arvensis
Buglossoides arvensis-type,Buglossoides arvensis-type
Lithospermum arvense-type,Buglossoides arvensis-type
Cerinthe minor,Cerinthe
Cerinthe minor-type,Cerinthe
Buglossoides-type,Lithospermum-type
Neatostema apulum,Neatostema apulum
Trachystemon orientalis-type,Trachystemon orientalis-type
Pinguicula-type,Pinguicula
